# HOMER Peaks
# Peak finding parameters:
# tag directory = posFile_89_90/
#
# total peaks = 26698
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 7931647.0
# Total tags in peaks = 7173674.0
# Approximate IP efficiency = 90.44%
# tags per bp = 0.003966
# expected tags per peak = 0.297
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.151667e-08
# FDR tag threshold = 7.0
# number of putative peaks = 31345
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 4647
#
# cmd = findPeaks posFile_89_90/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
10-21	10	144915946	144916096	-	4260.1	0.986	3379.000000	792.46	0.00e+00	0.985795	0.458333
2-27	2	4699654	4699804	+	4252.6	0.923	3404.000000	2407.54	0.00e+00	0.813816	0.633758
5-27	5	150315021	150315171	-	4211.0	0.954	3361.000000	4984.70	0.00e+00	0.953293	0.935897
7-29	7	171088912	171089062	-	4193.3	1.000	3332.000000	2080.07	0.00e+00	0.472640	0.267959
7-30	7	5528560	5528710	+	4156.8	0.931	3297.000000	510.62	0.00e+00	0.922354	0.277344
6-26	6	9208928	9209078	-	4139.1	0.912	3323.000000	364.78	0.00e+00	0.945477	0.743017
7-28	7	2137524	2137674	+	4139.1	0.942	3338.000000	2155.84	0.00e+00	0.766383	0.807792
7-31	7	4239350	4239500	+	4115.2	0.998	3265.000000	4044.08	0.00e+00	0.992953	0.608696
9-11	9	138809891	138810041	+	4097.5	0.865	3250.000000	10670.83	0.00e+00	0.428792	0.740421
6-27	6	44546086	44546236	-	4078.6	0.546	3235.000000	263.89	0.00e+00	0.363018	0.541262
5-30	5	45997795	45997945	-	4042.0	0.969	3221.000000	1670.85	0.00e+00	0.970368	0.663158
6-28	6	113741014	113741164	-	4016.8	0.962	3232.000000	1473.34	0.00e+00	0.893597	0.483776
9-12	9	19045395	19045545	-	4006.7	0.976	3178.000000	1134.18	0.00e+00	0.936438	0.618812
6-29	6	60345386	60345536	+	3987.8	0.954	3183.000000	3918.94	0.00e+00	0.930130	0.828054
7-32	7	153608414	153608564	+	3951.3	0.965	3153.000000	1744.06	0.00e+00	0.932993	0.342857
1-29	1	246605700	246605850	+	3945.0	0.986	3129.000000	3261.44	0.00e+00	0.982742	0.351852
5-32	5	158904796	158904946	+	3912.2	0.874	3108.000000	2454.98	0.00e+00	0.781502	0.367257
9-13	9	139446615	139446765	-	3895.8	0.989	3106.000000	745.99	0.00e+00	0.408091	0.889010
8-21	8	29724849	29724999	-	3892.0	0.878	3202.000000	193.06	0.00e+00	0.723948	0.386870
5-34	5	157535742	157535892	+	3889.5	0.971	3090.000000	7503.02	0.00e+00	0.858671	0.185780
3-36	3	153803315	153803465	-	3884.4	0.896	3152.000000	1272.45	0.00e+00	0.869198	0.575682
5-33	5	210647706	210647856	-	3883.2	0.829	3092.000000	1272.03	0.00e+00	0.678317	0.514085
5-35	5	213953533	213953683	+	3880.7	0.996	3079.000000	734.99	0.00e+00	0.494606	0.737387
1-30	1	256632875	256633025	-	3873.1	0.999	3102.000000	1785.20	0.00e+00	0.954620	0.589928
5-31	5	217667947	217668097	+	3873.1	0.964	3165.000000	826.75	0.00e+00	0.717873	0.272832
10-22	10	33613514	33613664	+	3871.8	1.000	3072.000000	28808.90	0.00e+00	0.960925	0.575000
1-31	1	16822007	16822157	+	3826.4	0.951	3038.000000	226.73	0.00e+00	0.451933	0.690778
10-23	10	48358886	48359036	+	3821.4	0.663	3045.000000	411.23	0.00e+00	0.459611	0.793167
5-36	5	206940260	206940410	+	3815.1	0.456	3050.000000	464.27	0.00e+00	0.472776	0.773300
5-37	5	19460890	19461040	-	3792.4	0.997	3008.000000	11619.14	0.00e+00	0.992354	0.000000
5-38	5	53209290	53209440	-	3782.3	0.450	3007.000000	864.04	0.00e+00	0.295175	0.456563
10-24	10	8611527	8611677	-	3769.7	0.647	2990.000000	315.66	0.00e+00	0.647157	0.714692
8-23	8	133618162	133618312	-	3762.1	0.538	2988.000000	3212.28	0.00e+00	0.528504	0.213371
6-30	6	38086360	38086510	-	3738.2	0.818	3049.000000	1723.02	0.00e+00	0.855601	0.016355
5-39	5	84858402	84858552	+	3733.1	0.932	2979.000000	643.84	0.00e+00	0.928740	0.260664
2-28	2	198408775	198408925	+	3728.1	0.980	2957.000000	32362.72	0.00e+00	0.980724	0.473684
6-31	6	137604280	137604430	-	3723.1	0.942	2960.000000	2154.60	0.00e+00	0.960379	0.145299
10-25	10	5874212	5874362	+	3710.5	0.391	2979.000000	432.34	0.00e+00	0.323371	0.433747
1-32	1	293240705	293240855	+	3704.1	0.897	2938.000000	3445.15	0.00e+00	0.443839	0.286414
2-29	2	177290867	177291017	+	3704.1	0.940	2938.000000	3937.32	0.00e+00	0.808713	0.685053
3-37	3	22578706	22578856	-	3673.9	0.992	2915.000000	2453.24	0.00e+00	0.992450	0.454545
10-26	10	63246013	63246163	-	3662.5	0.916	2908.000000	5780.66	0.00e+00	0.916695	0.140496
8-24	8	160629619	160629769	-	3658.8	0.740	2962.000000	732.94	0.00e+00	0.651964	0.363366
9-15	9	147428595	147428745	-	3649.9	0.992	2897.000000	8265.43	0.00e+00	0.989637	0.333333
8-22	8	11503233	11503383	+	3642.4	0.766	2990.000000	1071.81	0.00e+00	0.740573	0.889637
1-33	1	255383501	255383651	+	3619.7	0.994	2871.000000	2772.49	0.00e+00	0.991292	0.600000
5-40	5	98679725	98679875	+	3599.5	0.945	2857.000000	2840.58	0.00e+00	0.310075	0.313209
7-34	7	174614552	174614702	+	3595.7	0.973	2853.000000	2013.78	0.00e+00	0.994741	0.133333
5-29	5	188710759	188710909	-	3588.2	0.770	3233.000000	213.10	0.00e+00	0.407527	0.369026
1-34	1	8612167	8612317	+	3585.6	0.810	2851.000000	4555.02	0.00e+00	0.810127	0.051852
8-25	8	168604811	168604961	+	3584.4	0.890	2843.000000	31115.06	0.00e+00	0.893071	0.049342
6-32	6	130528212	130528362	+	3581.9	0.992	2861.000000	2169.29	0.00e+00	0.950722	0.721429
8-26	8	149581626	149581776	-	3569.2	0.876	2834.000000	1038.56	0.00e+00	0.572840	0.507845
scaffold_60-1	scaffold_60	318	468	+	3568.0	0.946	2837.000000	16894.24	0.00e+00	0.945583	0.155844
2-31	2	222939741	222939891	+	3566.7	0.888	2838.000000	1736.18	0.00e+00	0.975256	0.100000
3-38	3	167730264	167730414	+	3549.1	0.741	2818.000000	6161.72	0.00e+00	0.973002	0.486842
3-39	3	108722296	108722446	-	3535.2	0.985	2809.000000	6576.05	0.00e+00	0.985021	0.428571
2-32	2	209199476	209199626	-	3533.9	0.971	2807.000000	2706.82	0.00e+00	0.970389	0.144578
1-35	1	194243643	194243793	+	3532.7	0.998	2813.000000	10823.41	0.00e+00	0.992505	0.380952
5-41	5	68675430	68675580	+	3531.4	0.685	2801.000000	13138.02	0.00e+00	0.972867	0.605263
5-28	5	193359179	193359329	+	3513.8	0.994	3336.000000	258.13	0.00e+00	0.977552	0.338710
9-14	9	138099740	138099890	+	3508.7	0.974	2925.000000	857.98	0.00e+00	0.972332	0.324675
1-37	1	192020756	192020906	+	3507.5	0.936	2782.000000	30447.44	0.00e+00	0.810927	0.661597
5-42	5	14085202	14085352	-	3487.3	0.971	2779.000000	2299.16	0.00e+00	0.971439	0.873418
10-27	10	123126186	123126336	+	3483.5	0.982	2763.000000	1550.74	0.00e+00	0.933406	0.766304
4-27	4	180612092	180612242	-	3463.3	0.600	2748.000000	10610.96	0.00e+00	0.532751	0.545171
2-33	2	209957155	209957305	-	3460.8	0.927	2748.000000	3107.84	0.00e+00	0.925683	0.102941
1-36	1	288804089	288804239	+	3455.8	0.992	2797.000000	388.75	0.00e+00	0.991609	0.739130
8-27	8	150404954	150405104	+	3447.0	0.192	2734.000000	4274.59	0.00e+00	0.322699	0.781703
3-40	3	23906644	23906794	-	3414.2	0.944	2758.000000	2577.18	0.00e+00	0.964549	0.395833
2-34	2	229569819	229569969	-	3395.3	0.847	2715.000000	1194.87	0.00e+00	0.391507	0.308282
1-38	1	248925078	248925228	-	3382.7	0.993	2695.000000	2752.87	0.00e+00	0.989937	0.666667
2-35	2	203404997	203405147	-	3375.1	0.992	2685.000000	7643.03	0.00e+00	0.927585	0.252577
4-28	4	37131112	37131262	+	3338.5	0.700	2658.000000	1402.30	0.00e+00	0.694486	0.909765
6-34	6	2885365	2885515	-	3327.2	0.992	2653.000000	1353.86	0.00e+00	0.990906	0.333333
8-28	8	146425728	146425878	+	3320.9	0.934	2717.000000	1820.69	0.00e+00	0.832131	0.400452
8-30	8	144498897	144499047	-	3319.6	0.644	2639.000000	6403.72	0.00e+00	0.419416	0.536904
8-29	8	98110366	98110516	-	3312.0	0.975	2653.000000	1181.55	0.00e+00	0.761524	0.873802
5-43	5	214423571	214423721	-	3303.2	0.983	2623.000000	3440.93	0.00e+00	0.982061	0.234043
3-41	3	221267822	221267972	-	3278.0	0.540	2613.000000	1657.61	0.00e+00	0.768456	0.458937
2-36	2	215950556	215950706	+	3275.5	0.660	2602.000000	751.55	0.00e+00	0.568793	0.538324
6-33	6	82180402	82180552	+	3271.7	0.979	2788.000000	579.61	0.00e+00	0.934648	0.260355
1-39	1	273518525	273518675	-	3255.3	0.926	2582.000000	1646.13	0.00e+00	0.905500	0.659836
2-30	2	22817586	22817736	-	3255.3	0.928	2873.000000	222.22	0.00e+00	0.450242	0.581017
6-35	6	115257427	115257577	+	3240.2	0.888	2581.000000	1939.81	0.00e+00	0.872763	0.611621
10-28	10	146789852	146790002	-	3228.8	0.999	2569.000000	4671.45	0.00e+00	0.999219	0.000000
8-31	8	1830829	1830979	+	3225.1	0.984	2558.000000	23996.48	0.00e+00	0.390301	0.880693
3-42	3	17832678	17832828	+	3223.8	0.950	2562.000000	668.96	0.00e+00	0.867239	0.658824
1-40	1	202956086	202956236	+	3220.0	0.873	2576.000000	520.85	0.00e+00	0.951840	0.552846
3-43	3	158568295	158568445	-	3197.3	0.985	2537.000000	6661.23	0.00e+00	0.870662	0.045732
1-41	1	290879635	290879785	-	3167.1	0.835	2512.000000	837.33	0.00e+00	0.823248	0.574324
9-16	9	88067925	88068075	+	3157.0	0.884	2516.000000	750.82	0.00e+00	0.898000	0.294118
10-30	10	82052269	82052419	+	3141.8	0.861	2492.000000	708.40	0.00e+00	0.563536	0.199819
5-44	5	92390696	92390846	+	3126.7	0.968	2509.000000	1391.91	0.00e+00	0.920565	0.284264
1-44	1	292314755	292314905	+	3122.9	0.949	2477.000000	13554.69	0.00e+00	0.951958	0.294118
1-43	1	66032383	66032533	-	3112.8	0.910	2482.000000	545.90	0.00e+00	0.921831	0.518135
10-32	10	89936000	89936150	+	3105.3	0.986	2471.000000	1739.11	0.00e+00	0.829545	0.519048
1-46	1	238485896	238486046	+	3095.2	0.854	2466.000000	2336.40	0.00e+00	0.705691	0.501381
8-32	8	156916265	156916415	-	3095.2	0.723	2460.000000	989.03	0.00e+00	0.623834	0.422773
1-45	1	151365871	151366021	+	3083.8	0.645	2466.000000	1408.95	0.00e+00	0.670482	0.011166
10-33	10	144553459	144553609	-	3081.3	0.754	2467.000000	2198.48	0.00e+00	0.344390	0.595253
1-47	1	43426030	43426180	-	3078.8	0.880	2444.000000	5529.59	0.00e+00	0.809173	0.527897
7-33	7	8470513	8470663	+	3072.5	0.527	2905.000000	174.32	0.00e+00	0.386738	0.723304
10-31	10	88629698	88629848	-	3066.2	0.794	2485.000000	580.73	0.00e+00	0.774522	0.796029
1-48	1	187418061	187418211	-	3064.9	0.472	2435.000000	1277.09	0.00e+00	0.419302	0.241867
1-49	1	151032580	151032730	+	3054.9	0.985	2427.000000	3385.33	0.00e+00	0.589426	0.517103
5-45	5	58780319	58780469	+	3039.7	0.953	2447.000000	551.65	0.00e+00	0.967675	0.474359
10-34	10	114204613	114204763	+	3010.7	0.890	2399.000000	3015.62	0.00e+00	0.864322	0.185185
1-51	1	38134904	38135054	-	3009.5	0.930	2387.000000	1051.99	0.00e+00	0.922916	0.255435
5-46	5	44182053	44182203	+	3009.5	0.680	2392.000000	2339.50	0.00e+00	0.788018	0.675889
4-29	4	5682446	5682596	-	2999.4	0.977	2381.000000	31244.20	0.00e+00	0.968894	0.675676
1-52	1	276187142	276187292	-	2995.6	0.924	2380.000000	3467.20	0.00e+00	0.606061	0.221154
5-47	5	65138682	65138832	+	2988.0	0.730	2374.000000	143.84	0.00e+00	0.914346	0.423645
2-37	2	63009148	63009298	-	2985.5	0.996	2368.000000	521.81	0.00e+00	0.947072	0.877049
1-53	1	212996317	212996467	+	2967.9	0.990	2354.000000	25763.22	0.00e+00	0.967715	0.263158
3-46	3	218918801	218918951	-	2965.3	0.640	2359.000000	2662.90	0.00e+00	0.625000	0.099773
5-49	5	4038931	4039081	+	2947.7	0.923	2338.000000	3570.43	0.00e+00	0.916595	0.461538
3-45	3	166854300	166854450	+	2935.1	0.841	2382.000000	1559.92	0.00e+00	0.594315	0.440552
5-48	5	200745245	200745395	-	2932.6	0.928	2355.000000	1716.19	0.00e+00	0.963904	0.148148
3-48	3	159859780	159859930	+	2928.8	0.948	2324.000000	5260.13	0.00e+00	0.955661	0.067961
10-35	10	137779699	137779849	-	2927.5	0.969	2323.000000	25413.00	0.00e+00	0.969423	0.169014
6-37	6	125424867	125425017	-	2914.9	0.983	2321.000000	6600.93	0.00e+00	0.855104	0.191045
1-55	1	151733975	151734125	+	2912.4	0.733	2314.000000	5834.23	0.00e+00	0.710390	0.261584
9-17	9	154910698	154910848	+	2911.1	0.951	2309.000000	18953.04	0.00e+00	0.956691	0.630000
1-42	1	6404254	6404404	+	2908.6	0.954	2496.000000	80.67	0.00e+00	0.712798	0.367069
3-44	3	218346526	218346676	+	2901.0	0.856	2469.000000	654.11	0.00e+00	0.738220	0.496667
3-47	3	188396083	188396233	-	2898.5	0.986	2329.000000	1048.39	0.00e+00	0.986951	0.500000
1-56	1	34601304	34601454	-	2892.2	0.984	2294.000000	4071.33	0.00e+00	0.953357	0.700935
4-30	4	238068092	238068242	-	2892.2	0.998	2305.000000	2063.55	0.00e+00	0.989974	0.608696
10-29	10	142347174	142347324	+	2891.0	0.856	2502.000000	98.67	0.00e+00	0.543913	0.674929
2-38	2	5465647	5465797	+	2887.2	0.995	2299.000000	8354.26	0.00e+00	0.996070	0.333333
7-35	7	168441699	168441849	+	2885.9	0.830	2338.000000	662.16	0.00e+00	0.963271	0.607143
10-36	10	3132989	3133139	-	2880.9	0.920	2291.000000	2174.61	0.00e+00	0.919037	0.075676
5-50	5	47608115	47608265	+	2868.3	0.943	2282.000000	4819.09	0.00e+00	0.943297	0.511628
7-36	7	24426884	24427034	-	2865.7	0.571	2276.000000	2665.36	0.00e+00	0.580546	0.252886
1-54	1	120007607	120007757	-	2862.0	0.953	2322.000000	1137.89	0.00e+00	0.938767	0.237410
9-18	9	152314200	152314350	+	2859.4	0.987	2268.000000	6475.30	0.00e+00	0.806878	0.009132
10-37	10	142028117	142028267	-	2849.3	0.974	2260.000000	6183.61	0.00e+00	0.738938	0.215254
3-50	3	138460841	138460991	+	2844.3	0.512	2277.000000	386.80	0.00e+00	0.434956	0.332028
6-38	6	166382688	166382838	-	2844.3	0.979	2257.000000	5108.41	0.00e+00	0.978723	0.750000
10-38	10	75709394	75709544	+	2816.6	1.000	2234.000000	10478.52	0.00e+00	0.994628	1.000000
2-39	2	14732356	14732506	+	2814.0	0.993	2242.000000	8621.65	0.00e+00	0.993280	0.666667
1-58	1	96123210	96123360	+	2807.7	0.982	2228.000000	146239.67	0.00e+00	0.907050	0.917874
10-39	10	37762835	37762985	+	2797.7	0.933	2222.000000	922.24	0.00e+00	0.934655	0.200000
1-50	1	83443525	83443675	-	2795.1	0.951	2425.000000	485.28	0.00e+00	0.532877	0.548387
2-41	2	150420622	150420772	+	2777.5	0.983	2205.000000	3709.32	0.00e+00	0.874262	0.823105
5-51	5	184744763	184744913	+	2766.1	0.981	2206.000000	11082.51	0.00e+00	0.952620	0.605769
2-43	2	172739176	172739326	-	2752.3	0.957	2194.000000	240.12	0.00e+00	0.787907	0.196544
4-31	4	63119742	63119892	-	2751.0	0.980	2232.000000	1609.94	0.00e+00	0.988543	0.400000
5-52	5	30790865	30791015	+	2748.5	0.980	2182.000000	28630.67	0.00e+00	0.979817	0.681818
6-39	6	42771937	42772087	-	2748.5	0.754	2187.000000	1431.53	0.00e+00	0.502752	0.714022
1-59	1	14623954	14624104	+	2747.2	0.755	2199.000000	334.32	0.00e+00	0.489478	0.465950
2-44	2	188701529	188701679	+	2744.7	0.776	2188.000000	1606.25	0.00e+00	0.760220	0.503831
1-60	1	22438632	22438782	-	2734.6	0.825	2181.000000	383.91	0.00e+00	0.836330	0.236620
2-42	2	10602653	10602803	+	2734.6	0.941	2198.000000	3560.77	0.00e+00	0.943753	0.336066
4-32	4	240596950	240597100	+	2734.6	0.992	2173.000000	4747.70	0.00e+00	0.931766	0.013514
6-36	6	93162142	93162292	-	2732.1	1.000	2466.000000	179.67	0.00e+00	0.626905	0.698046
3-51	3	221626869	221627019	-	2728.3	0.934	2180.000000	238.83	0.00e+00	0.930222	0.304636
2-46	2	56111850	56112000	+	2718.2	0.516	2158.000000	526.31	0.00e+00	0.166358	0.524180
2-45	2	52378993	52379143	+	2715.7	0.899	2164.000000	1321.93	0.00e+00	0.890901	0.697872
8-33	8	882207	882357	-	2714.4	0.995	2157.000000	1024.50	0.00e+00	0.927196	0.483871
2-47	2	145656610	145656760	-	2705.6	0.792	2153.000000	4697.36	0.00e+00	0.788910	0.801325
2-40	2	14817469	14817619	-	2688.0	0.894	2215.000000	472.98	0.00e+00	0.620855	0.713561
5-53	5	4423376	4423526	+	2681.7	0.989	2127.000000	7351.21	0.00e+00	0.914433	0.131868
9-19	9	151938058	151938208	-	2665.3	0.690	2122.000000	2478.92	0.00e+00	0.596500	0.432591
4-33	4	235038468	235038618	+	2664.0	0.698	2119.000000	1166.00	0.00e+00	0.434167	0.437865
1-61	1	281176973	281177123	-	2662.8	0.937	2138.000000	1651.05	0.00e+00	0.877841	0.352713
2-48	2	138942681	138942831	+	2659.0	0.986	2109.000000	69245.50	0.00e+00	0.984827	0.156250
2-49	2	75010673	75010823	+	2641.3	1.000	2095.000000	27514.33	0.00e+00	0.899761	0.666667
1-62	1	1967925	1968075	-	2623.7	0.884	2090.000000	1289.17	0.00e+00	0.881307	0.578947
2-50	2	9271304	9271454	-	2622.4	0.988	2080.000000	4709.89	0.00e+00	0.545673	0.091005
1-63	1	271178044	271178194	+	2618.6	0.813	2085.000000	64.33	0.00e+00	0.789119	0.776256
5-54	5	190807601	190807751	-	2616.1	0.814	2077.000000	706.00	0.00e+00	0.627347	0.279070
7-37	7	157320987	157321137	-	2601.0	0.814	2076.000000	1441.17	0.00e+00	0.809985	0.681122
1-64	1	45370483	45370633	+	2599.7	0.992	2082.000000	1758.50	0.00e+00	0.992726	0.666667
9-20	9	134144308	134144458	-	2597.2	0.988	2063.000000	2818.19	0.00e+00	0.942718	0.669492
7-38	7	21290120	21290270	-	2592.1	0.905	2056.000000	421.91	0.00e+00	0.902237	0.248756
2-52	2	32274700	32274850	-	2590.9	0.989	2069.000000	3968.97	0.00e+00	0.971290	0.271186
2-51	2	223892081	223892231	-	2590.9	0.746	2070.000000	4353.06	0.00e+00	0.574853	0.577675
3-53	3	211803134	211803284	+	2587.1	0.590	2065.000000	942.29	0.00e+00	0.578896	0.512761
2-53	2	223400662	223400812	-	2582.1	0.710	2069.000000	1511.07	0.00e+00	0.577090	0.636571
1-65	1	32530017	32530167	+	2570.7	0.977	2040.000000	1521.53	0.00e+00	0.976949	0.765957
1-66	1	42188674	42188824	+	2566.9	0.784	2037.000000	1061.09	0.00e+00	0.385090	0.692799
5-55	5	208035108	208035258	+	2565.7	0.935	2047.000000	1758.31	0.00e+00	0.837346	0.682779
6-40	6	30256883	30257033	-	2563.1	0.968	2036.000000	1420.22	0.00e+00	0.946877	0.398148
3-52	3	201260450	201260600	-	2561.9	0.997	2065.000000	629.41	0.00e+00	0.978346	0.090909
7-40	7	132216187	132216337	+	2549.3	0.666	2036.000000	2886.48	0.00e+00	0.613749	0.012804
4-34	4	192758316	192758466	+	2546.8	0.978	2028.000000	2040.72	0.00e+00	0.994560	0.363636
3-54	3	19932836	19932986	+	2532.9	0.983	2017.000000	561.38	0.00e+00	0.545047	0.070022
1-67	1	263255756	263255906	+	2527.8	0.698	2026.000000	1496.16	0.00e+00	0.738262	0.139313
4-35	4	161059204	161059354	-	2516.5	0.845	2005.000000	2080.49	0.00e+00	0.309227	0.284477
1-57	1	290521140	290521290	+	2511.5	0.738	2282.000000	108.46	0.00e+00	0.701161	0.795608
5-56	5	19145225	19145375	+	2502.6	0.901	1985.000000	6207.06	0.00e+00	0.904282	0.442105
1-69	1	259233585	259233735	+	2496.3	0.962	1994.000000	5910.00	0.00e+00	0.928319	0.366197
2-55	2	11373863	11374013	+	2496.3	0.600	1980.000000	5417.50	0.00e+00	0.687374	0.759289
1-68	1	278196208	278196358	+	2492.5	0.946	2011.000000	239.08	0.00e+00	0.968134	0.539683
1-70	1	287218246	287218396	-	2492.5	0.927	1981.000000	16227.88	0.00e+00	0.981285	0.054054
6-41	6	107906342	107906492	+	2490.0	0.531	1982.000000	864.61	0.00e+00	0.270380	0.714781
3-56	3	66709085	66709235	-	2487.5	0.831	1973.000000	3409.48	0.00e+00	0.434364	0.598566
7-41	7	110935864	110936014	-	2485.0	0.861	1977.000000	2588.58	0.00e+00	0.613821	0.714474
9-23	9	17731244	17731394	+	2485.0	0.973	1977.000000	12942.90	0.00e+00	0.991375	0.823529
5-57	5	51897914	51898064	+	2482.5	0.686	1971.000000	441.29	0.00e+00	0.439086	0.544796
9-21	9	128916411	128916561	+	2471.1	0.991	2046.000000	231.07	0.00e+00	0.645674	0.456014
9-22	9	10947769	10947919	-	2467.3	0.838	1981.000000	1606.37	0.00e+00	0.849535	0.192440
5-58	5	3057873	3058023	-	2454.7	0.581	1965.000000	1559.18	0.00e+00	0.573190	0.032491
3-49	3	1711597	1711747	+	2452.2	0.676	2297.000000	193.22	0.00e+00	0.702522	0.413495
8-34	8	162335294	162335444	+	2452.2	0.990	1948.000000	7095.65	0.00e+00	0.954242	0.078652
5-60	5	216821580	216821730	-	2447.2	0.752	1944.000000	1482.08	0.00e+00	0.584021	0.550186
10-41	10	15804843	15804993	+	2445.9	0.966	1941.000000	1498.75	0.00e+00	0.520414	0.586331
7-39	7	143564006	143564156	-	2439.6	0.938	2049.000000	180.75	0.00e+00	0.574807	0.350665
4-37	4	217243200	217243350	-	2434.6	0.914	1936.000000	5763.74	0.00e+00	0.605904	0.490145
8-35	8	83880311	83880461	-	2430.8	0.957	1929.000000	1291.89	0.00e+00	0.804979	0.747340
1-71	1	248209322	248209472	+	2419.4	0.717	1978.000000	1658.08	0.00e+00	0.587243	0.544061
6-43	6	157965300	157965450	+	2418.2	0.791	1929.000000	4343.06	0.00e+00	0.791341	0.742500
1-72	1	177077637	177077787	-	2415.6	0.599	1921.000000	3931.79	0.00e+00	0.525574	0.876788
1-73	1	230240794	230240944	+	2413.1	0.804	1914.000000	3396.92	0.00e+00	0.788291	0.683951
9-24	9	24523272	24523422	-	2413.1	0.692	1928.000000	610.13	0.00e+00	0.500000	0.298851
5-59	5	183533777	183533927	+	2410.6	0.931	1952.000000	682.36	0.00e+00	0.485923	0.282961
4-36	4	32527724	32527874	+	2408.1	0.924	1939.000000	729.21	0.00e+00	0.390666	0.486231
8-36	8	162382699	162382849	-	2406.8	0.854	1910.000000	1566.97	0.00e+00	0.791623	0.570352
5-61	5	146927415	146927565	-	2401.8	0.994	1905.000000	1250.95	0.00e+00	0.984777	0.172414
1-74	1	264929830	264929980	-	2395.5	0.686	1903.000000	2546.26	0.00e+00	0.714058	0.580705
5-62	5	51722377	51722527	-	2390.4	0.943	1899.000000	7781.50	0.00e+00	0.941983	0.927273
10-42	10	146903582	146903732	-	2387.9	0.989	1894.000000	675.94	0.00e+00	0.987856	0.521739
3-57	3	126484099	126484249	-	2384.1	0.756	1906.000000	156.59	0.00e+00	0.705976	0.683453
2-54	2	62124944	62125094	-	2381.6	0.954	1984.000000	704.80	0.00e+00	0.910535	0.284024
5-63	5	161031046	161031196	+	2361.4	0.958	1873.000000	61496.83	0.00e+00	0.954618	0.882353
3-58	3	4843217	4843367	+	2360.2	0.896	1878.000000	1683.95	0.00e+00	0.899573	0.946809
1-75	1	27508867	27509017	-	2353.9	0.964	1873.000000	369.28	0.00e+00	0.952866	0.534091
6-42	6	112998459	112998609	-	2347.6	0.964	1943.000000	912.47	0.00e+00	0.940546	0.648649
8-37	8	156312562	156312712	-	2323.6	0.970	1854.000000	5763.03	0.00e+00	0.970700	0.703704
1-77	1	194691962	194692112	-	2308.5	0.676	1837.000000	170.79	0.00e+00	0.677772	0.213559
4-39	4	224586226	224586376	+	2308.5	0.626	1832.000000	1045.53	0.00e+00	0.626025	0.586257
9-25	9	151532729	151532879	+	2298.4	0.865	1824.000000	17101.48	0.00e+00	0.869995	0.459916
6-44	6	59035698	59035848	+	2297.1	0.675	1823.000000	6297.09	0.00e+00	0.769062	0.838480
3-59	3	231696468	231696618	-	2295.9	0.676	1823.000000	10870.82	0.00e+00	0.679846	0.794168
5-64	5	184283765	184283915	-	2292.1	0.731	1819.000000	3410.91	0.00e+00	0.573938	0.650266
1-78	1	277450038	277450188	-	2289.6	0.938	1816.000000	1419.65	0.00e+00	0.938326	0.946429
2-57	2	149139128	149139278	-	2288.3	0.980	1815.000000	238370.00	0.00e+00	0.927824	0.503817
10-43	10	62265075	62265225	-	2287.0	0.987	1838.000000	721.94	0.00e+00	0.987314	0.652174
1-79	1	151267217	151267367	+	2284.5	0.994	1812.000000	16998.29	0.00e+00	0.970199	0.074074
3-55	3	95281685	95281835	+	2280.7	0.805	1987.000000	443.25	0.00e+00	0.657718	0.197861
3-60	3	211809836	211809986	-	2280.7	0.592	1819.000000	920.86	0.00e+00	0.587686	0.469333
2-58	2	25232292	25232442	+	2279.5	0.866	1810.000000	8480.38	0.00e+00	0.212155	0.739832
5-65	5	167626199	167626349	-	2275.7	0.984	1815.000000	434.17	0.00e+00	0.986704	0.208333
2-59	2	78235150	78235300	+	2274.4	0.981	1806.000000	7403.92	0.00e+00	0.904656	0.209302
4-38	4	229164341	229164491	+	2264.3	0.778	1906.000000	170.68	0.00e+00	0.229700	0.425271
9-27	9	139018719	139018869	-	2264.3	0.707	1796.000000	3685.54	0.00e+00	0.560690	0.420786
1-80	1	52092952	52093102	+	2261.8	0.928	1795.000000	829.62	0.00e+00	0.937012	0.469027
2-60	2	6645806	6645956	-	2255.5	0.354	1795.000000	332.80	0.00e+00	0.210405	0.497072
6-45	6	83941549	83941699	+	2254.3	0.898	1788.000000	3669.12	0.00e+00	0.911633	0.810127
8-38	8	14395875	14396025	-	2254.3	0.665	1804.000000	1020.97	0.00e+00	0.555287	0.688859
9-26	9	7773287	7773437	-	2249.2	0.996	1810.000000	791.55	0.00e+00	0.994955	0.666667
3-61	3	223440681	223440831	+	2241.7	0.970	1779.000000	29188.83	0.00e+00	0.969066	0.072727
4-40	4	171570715	171570865	+	2236.6	0.678	1777.000000	797.89	0.00e+00	0.400789	0.330198
1-81	1	241060470	241060620	-	2232.8	0.871	1787.000000	1875.74	0.00e+00	0.691317	0.729583
