# HOMER Peaks
# Peak finding parameters:
# tag directory = posFile_91_92/
#
# total peaks = 27084
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 5988795.0
# Total tags in peaks = 5289437.0
# Approximate IP efficiency = 88.32%
# tags per bp = 0.002994
# expected tags per peak = 0.225
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 1.470486e-07
# FDR tag threshold = 6.0
# number of putative peaks = 34369
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 7285
#
# cmd = findPeaks posFile_91_92/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
2-26	2	25232292	25232442	+	3798.8	0.805	2275.000000	10670.83	0.00e+00	0.199121	0.751372
1-43	1	258412742	258412892	+	3790.4	0.962	2275.000000	1817.85	0.00e+00	0.974009	0.728814
2-27	2	32274702	32274852	-	3780.4	0.941	2274.000000	2064.85	0.00e+00	0.923587	0.271676
3-28	3	154780881	154781031	+	3780.4	0.948	2265.000000	1813.04	0.00e+00	0.920053	0.535912
7-27	7	174330670	174330820	-	3777.1	0.981	2263.000000	582.50	0.00e+00	0.980990	0.395349
1-44	1	271178042	271178192	+	3748.7	0.757	2266.000000	71.81	0.00e+00	0.749332	0.246892
3-29	3	221626869	221627019	-	3720.3	0.909	2238.000000	226.83	0.00e+00	0.903950	0.280374
7-28	7	172793781	172793931	+	3686.9	0.838	2233.000000	1260.80	0.00e+00	0.846609	0.186944
8-20	8	119782496	119782646	-	3663.5	0.956	2219.000000	1152.58	0.00e+00	0.958067	0.478261
1-45	1	8612167	8612317	+	3660.2	0.788	2197.000000	3271.39	0.00e+00	0.787865	0.045161
3-31	3	177721830	177721980	+	3640.1	0.995	2183.000000	4337.98	0.00e+00	0.995413	0.700000
5-30	5	87452575	87452725	+	3628.4	0.872	2175.000000	1141.55	0.00e+00	0.826507	0.416446
7-29	7	22525546	22525696	-	3621.8	0.997	2184.000000	2637.61	0.00e+00	0.893911	0.604348
3-33	3	22578706	22578856	-	3616.8	0.983	2172.000000	1734.56	0.00e+00	0.986611	0.448276
3-32	3	127029828	127029978	-	3616.8	0.971	2173.000000	2788.90	0.00e+00	0.953370	0.326733
4-26	4	37971095	37971245	-	3613.4	0.994	2164.000000	1845.49	0.00e+00	0.605360	0.345433
3-34	3	218918795	218918945	-	3608.4	0.951	2164.000000	1594.45	0.00e+00	0.583719	0.082222
9-13	9	152314200	152314350	+	3603.4	0.991	2158.000000	9447.24	0.00e+00	0.813716	0.004975
2-28	2	5235301	5235451	+	3591.7	0.946	2174.000000	454.18	0.00e+00	0.893151	0.656410
3-30	3	59039485	59039635	+	3585.0	0.961	2227.000000	1092.92	0.00e+00	0.936945	0.525926
8-21	8	83316688	83316838	-	3573.3	0.962	2191.000000	216.19	0.00e+00	0.956095	0.542553
7-31	7	24751324	24751474	+	3545.0	0.949	2123.000000	3030.66	0.00e+00	0.738593	0.794545
4-27	4	172794730	172794880	-	3511.6	0.872	2159.000000	327.24	0.00e+00	0.712994	0.625207
1-47	1	204727477	204727627	-	3459.8	0.976	2072.000000	5233.13	0.00e+00	0.681467	0.380303
5-31	5	214423571	214423721	-	3448.1	0.968	2065.000000	3766.71	0.00e+00	0.967554	0.164179
3-35	3	158568295	158568445	-	3438.1	0.979	2063.000000	2704.15	0.00e+00	0.880525	0.060976
5-32	5	191132927	191133077	+	3438.1	0.841	2062.000000	1393.89	0.00e+00	0.725595	0.056637
7-32	7	20903602	20903752	+	3428.1	0.970	2055.000000	1567.60	0.00e+00	0.971276	0.288136
3-36	3	19932836	19932986	+	3426.4	0.979	2059.000000	362.23	0.00e+00	0.769006	0.156118
1-46	1	295097622	295097772	+	3409.7	0.754	2096.000000	325.46	0.00e+00	0.774161	0.620843
10-18	10	130745726	130745876	-	3409.7	0.904	2051.000000	1411.49	0.00e+00	0.903036	0.136364
3-37	3	181671070	181671220	+	3396.3	0.828	2040.000000	2302.86	0.00e+00	0.831450	0.562682
7-30	7	172312426	172312576	-	3393.0	0.905	2142.000000	531.61	0.00e+00	0.904318	0.143590
6-24	6	83941549	83941699	+	3374.6	0.890	2021.000000	2010.79	0.00e+00	0.907966	0.774194
9-14	9	52349434	52349584	+	3364.6	0.951	2043.000000	900.12	0.00e+00	0.885360	0.350649
5-33	5	163270448	163270598	-	3361.3	0.661	2018.000000	1247.05	0.00e+00	0.710819	0.697552
scaffold_285-1	scaffold_285	121	271	+	3357.9	0.993	2012.000000	14672.85	0.00e+00	0.983590	0.939394
10-19	10	75709394	75709544	+	3354.6	0.999	2009.000000	5735.84	0.00e+00	0.998009	0.750000
3-38	3	222678536	222678686	+	3354.6	0.953	2010.000000	439.75	0.00e+00	0.958188	0.595238
7-33	7	24426884	24427034	-	3352.9	0.649	2008.000000	1063.38	0.00e+00	0.656375	0.221739
6-25	6	160040950	160041100	+	3341.2	0.983	2011.000000	1183.77	0.00e+00	0.946973	0.500000
8-22	8	24535140	24535290	+	3339.6	0.742	2003.000000	5051.28	0.00e+00	0.822500	0.073239
10-20	10	65437492	65437642	+	3316.2	0.965	2002.000000	1185.58	0.00e+00	0.950655	0.163265
8-23	8	118418911	118419061	-	3309.5	0.988	1985.000000	2551.99	0.00e+00	0.992936	0.642857
2-29	2	138942681	138942831	+	3292.8	0.990	1972.000000	25898.93	0.00e+00	0.988844	0.409091
5-34	5	149502481	149502631	-	3292.8	0.396	1979.000000	1003.83	0.00e+00	0.359244	0.671311
5-35	5	176941143	176941293	+	3289.5	0.949	1979.000000	1597.08	0.00e+00	0.370654	0.328188
2-30	2	233548901	233549051	-	3282.8	0.974	1970.000000	1555.43	0.00e+00	0.905392	0.274194
1-48	1	262680421	262680571	-	3281.1	0.668	1966.000000	7168.61	0.00e+00	0.609359	0.037760
9-15	9	148483337	148483487	+	3281.1	0.985	1987.000000	586.52	0.00e+00	0.989313	0.619048
5-36	5	179985994	179986144	-	3272.8	0.956	1977.000000	394.81	0.00e+00	0.545038	0.510067
7-34	7	161658601	161658751	+	3266.1	0.855	1984.000000	988.03	0.00e+00	0.861452	0.217712
1-49	1	234658137	234658287	-	3259.4	0.678	1952.000000	21363.56	0.00e+00	0.650615	0.442815
6-26	6	130528212	130528362	+	3232.7	0.996	1949.000000	1397.04	0.00e+00	0.957128	0.542169
4-28	4	10664118	10664268	-	3226.0	0.980	1959.000000	2079.80	0.00e+00	0.967391	0.873016
4-29	4	167114419	167114569	-	3222.7	0.964	1931.000000	892.51	0.00e+00	0.985492	0.785714
6-28	6	129886839	129886989	-	3221.0	0.951	1929.000000	9743.92	0.00e+00	0.700881	0.060659
5-37	5	167791995	167792145	+	3214.3	0.843	1925.000000	136.95	0.00e+00	0.772468	0.625571
2-31	2	200542792	200542942	+	3211.0	0.967	1923.000000	1026.64	0.00e+00	0.640666	0.295224
3-40	3	229735350	229735500	+	3204.3	0.890	1925.000000	3706.30	0.00e+00	0.906103	0.616667
3-41	3	215518573	215518723	-	3185.9	0.994	1914.000000	1423.77	0.00e+00	0.975991	0.395349
1-50	1	8108885	8109035	-	3172.6	0.942	1902.000000	2772.59	0.00e+00	0.992632	0.857143
2-33	2	2680253	2680403	+	3160.9	0.952	1893.000000	845.63	0.00e+00	0.921053	0.643411
2-32	2	219260913	219261063	-	3159.2	0.703	1896.000000	1119.29	0.00e+00	0.718816	0.580827
6-27	6	9208928	9209078	-	3150.9	0.833	1934.000000	302.23	0.00e+00	0.878772	0.786026
6-29	6	59035698	59035848	+	3144.2	0.544	1904.000000	2576.05	0.00e+00	0.695744	0.827288
8-24	8	134000550	134000700	-	3127.5	0.962	1881.000000	559.06	0.00e+00	0.911906	0.230303
4-30	4	220114720	220114870	+	3125.8	0.991	1878.000000	819.52	0.00e+00	0.991453	0.437500
10-21	10	95056594	95056744	-	3097.5	0.867	1863.000000	2485.95	0.00e+00	0.942318	0.626168
7-35	7	39240377	39240527	-	3090.8	0.611	1882.000000	1665.05	0.00e+00	0.646421	0.782209
7-37	7	12253873	12254023	+	3072.4	0.993	1878.000000	1549.06	0.00e+00	0.994565	0.300000
7-36	7	128929943	128930093	-	3069.1	0.980	1880.000000	273.69	0.00e+00	0.980413	0.166667
8-25	8	170770405	170770555	-	3059.0	0.960	1835.000000	452.26	0.00e+00	0.728941	0.652308
7-39	7	7071381	7071531	-	3054.0	0.939	1830.000000	2502.17	0.00e+00	0.920722	0.572414
4-31	4	166043824	166043974	-	3040.7	0.922	1824.000000	1117.56	0.00e+00	0.656233	0.300319
1-52	1	261546655	261546805	+	3034.0	0.903	1817.000000	6628.69	0.00e+00	0.866263	0.637860
5-38	5	213332821	213332971	-	3032.3	0.469	1816.000000	270.41	0.00e+00	0.296936	0.603011
1-51	1	45370483	45370633	+	3025.7	0.988	1844.000000	915.29	0.00e+00	0.988962	0.500000
scaffold_60-1	scaffold_60	318	468	+	3025.7	0.934	1817.000000	13220.89	0.00e+00	0.934327	0.168067
2-34	2	62124944	62125094	-	3017.3	0.962	1847.000000	634.54	0.00e+00	0.940786	0.271028
7-40	7	4239350	4239500	+	3000.6	0.993	1798.000000	2408.22	0.00e+00	0.990540	0.529412
3-42	3	128114753	128114903	+	2985.6	0.993	1789.000000	2257.92	0.00e+00	0.975391	0.113636
4-33	4	176066677	176066827	+	2985.6	0.916	1797.000000	1677.31	0.00e+00	0.874931	0.555556
7-38	7	41555355	41555505	-	2982.2	0.966	1841.000000	849.86	0.00e+00	0.952968	0.285714
4-32	4	194939622	194939772	+	2980.6	0.365	1808.000000	2254.13	0.00e+00	0.369511	0.357214
9-16	9	57432625	57432775	+	2972.2	0.974	1803.000000	444.44	0.00e+00	0.964045	0.265625
9-17	9	139666072	139666222	-	2960.5	0.976	1773.000000	1176.03	0.00e+00	0.968979	0.400000
3-39	3	95281685	95281835	+	2957.2	0.840	1937.000000	377.58	0.00e+00	0.697549	0.140316
1-53	1	41473760	41473910	+	2955.5	0.665	1771.000000	824.33	0.00e+00	0.942906	0.524752
6-30	6	112998459	112998609	-	2947.2	0.975	1793.000000	1964.44	0.00e+00	0.958640	0.616438
7-41	7	167674277	167674427	+	2947.2	0.983	1767.000000	1964.44	0.00e+00	0.979603	0.611111
4-34	4	68430206	68430356	-	2945.5	0.514	1764.000000	636.46	0.00e+00	0.446652	0.293333
5-40	5	145902989	145903139	+	2937.2	0.547	1760.000000	1893.57	0.00e+00	0.306073	0.441075
5-39	5	170545637	170545787	-	2930.5	0.978	1761.000000	1200.47	0.00e+00	0.977778	0.820513
9-18	9	133066190	133066340	+	2930.5	0.962	1763.000000	936.95	0.00e+00	0.995442	0.000000
1-54	1	6802727	6802877	+	2922.1	0.994	1753.000000	4104.17	0.00e+00	0.992000	0.428571
4-35	4	5460460	5460610	+	2922.1	0.986	1755.000000	904.86	0.00e+00	0.985714	0.240000
6-31	6	110002895	110003045	+	2915.4	0.430	1754.000000	3184.83	0.00e+00	0.496011	0.649077
3-43	3	187284675	187284825	-	2908.8	0.728	1752.000000	463.12	0.00e+00	0.645809	0.834684
10-22	10	111795745	111795895	+	2905.4	0.991	1748.000000	1970.00	0.00e+00	0.514024	0.159011
1-55	1	200671376	200671526	-	2882.0	0.976	1727.000000	340.36	0.00e+00	0.973928	0.355556
2-38	2	209199476	209199626	-	2868.7	0.966	1723.000000	1545.42	0.00e+00	0.966240	0.000000
3-45	3	160833980	160834130	-	2865.4	0.919	1716.000000	9390.33	0.00e+00	0.916084	0.222222
9-19	9	22112342	22112492	+	2860.3	0.999	1732.000000	624.93	0.00e+00	0.883897	0.065327
3-44	3	153899185	153899335	+	2853.7	0.881	1741.000000	1902.11	0.00e+00	0.608899	0.514970
2-35	2	5465647	5465797	+	2842.0	0.984	1788.000000	827.89	0.00e+00	0.986486	0.565217
6-33	6	92149708	92149858	+	2840.3	0.839	1708.000000	720.64	0.00e+00	0.403055	0.765748
5-42	5	157535742	157535892	+	2833.6	0.962	1699.000000	4127.27	0.00e+00	0.851503	0.265873
1-56	1	192020756	192020906	+	2830.3	0.933	1695.000000	5300.24	0.00e+00	0.709145	0.752535
4-36	4	12797240	12797390	-	2826.9	0.939	1713.000000	326.98	0.00e+00	0.513848	0.469091
5-41	5	3057867	3058017	-	2821.9	0.993	1699.000000	873.83	0.00e+00	0.569822	0.020633
6-32	6	148784765	148784915	+	2821.9	0.991	1717.000000	239.17	0.00e+00	0.915385	0.195804
2-37	2	4699654	4699804	+	2808.6	0.843	1725.000000	800.37	0.00e+00	0.781026	0.659401
2-39	2	20986710	20986860	+	2805.2	0.725	1680.000000	3677.33	0.00e+00	0.780357	0.650407
1-57	1	24581794	24581944	+	2801.9	0.857	1683.000000	408.11	0.00e+00	0.850417	0.163347
9-20	9	19045395	19045545	-	2801.9	0.933	1684.000000	403.62	0.00e+00	0.902613	0.640244
6-36	6	121095729	121095879	+	2793.6	0.999	1679.000000	3051.68	0.00e+00	0.997611	0.500000
9-21	9	34129762	34129912	+	2788.5	0.666	1675.000000	366.77	0.00e+00	0.325511	0.482605
6-37	6	163137142	163137292	-	2783.5	0.829	1674.000000	539.24	0.00e+00	0.788842	0.315341
4-38	4	26941611	26941761	-	2778.5	0.684	1678.000000	1162.44	0.00e+00	0.854567	0.607438
6-35	6	125424867	125425017	-	2775.2	0.971	1681.000000	2872.05	0.00e+00	0.853189	0.250000
1-60	1	250156679	250156829	-	2773.5	0.922	1661.000000	393.76	0.00e+00	0.917520	0.613139
1-61	1	38134904	38135054	-	2768.5	0.972	1660.000000	1378.17	0.00e+00	0.968034	0.264151
4-37	4	198551756	198551906	-	2768.5	0.981	1695.000000	290.33	0.00e+00	0.949879	0.722892
6-39	6	3288566	3288716	-	2761.8	0.985	1664.000000	1220.37	0.00e+00	0.986094	0.260870
6-38	6	151656241	151656391	+	2756.8	0.998	1669.000000	1426.52	0.00e+00	0.998183	0.333333
10-23	10	127997557	127997707	-	2755.1	0.780	1650.000000	3736.21	0.00e+00	0.455152	0.496107
3-46	3	1721049	1721199	+	2750.1	0.435	1647.000000	4005.67	0.00e+00	0.278081	0.588730
1-62	1	193283530	193283680	-	2745.1	0.977	1644.000000	1999.19	0.00e+00	0.978710	0.600000
4-39	4	240596950	240597100	+	2740.1	0.997	1646.000000	2199.16	0.00e+00	0.930530	0.035088
1-63	1	184277207	184277357	-	2736.8	0.575	1643.000000	538.14	0.00e+00	0.584860	0.180882
10-24	10	17680812	17680962	+	2735.1	0.819	1643.000000	752.18	0.00e+00	0.613553	0.339652
2-40	2	2062307	2062457	+	2733.4	0.980	1659.000000	1514.03	0.00e+00	0.772755	0.086022
3-47	3	159859780	159859930	+	2730.1	0.971	1637.000000	2385.89	0.00e+00	0.979205	0.058824
5-44	5	89194201	89194351	-	2730.1	0.975	1650.000000	259.34	0.00e+00	0.973700	0.837209
6-40	6	151991712	151991862	-	2730.1	0.684	1645.000000	1704.21	0.00e+00	0.563914	0.479663
1-58	1	1967925	1968075	-	2711.7	0.727	1676.000000	476.08	0.00e+00	0.728897	0.636364
10-25	10	141249985	141250135	+	2710.1	0.975	1631.000000	1691.70	0.00e+00	0.975354	0.125000
1-59	1	5039246	5039396	+	2708.4	0.991	1672.000000	1283.27	0.00e+00	0.964242	0.603448
2-41	2	8901355	8901505	+	2705.1	0.835	1633.000000	824.65	0.00e+00	0.818630	0.265306
1-65	1	274801505	274801655	+	2703.4	0.999	1624.000000	448.58	0.00e+00	0.998147	0.333333
5-43	5	58780319	58780469	+	2701.7	0.917	1650.000000	215.08	0.00e+00	0.944376	0.500000
1-64	1	3462260	3462410	+	2693.4	0.864	1634.000000	294.22	0.00e+00	0.808431	0.190939
1-66	1	176865311	176865461	+	2691.7	0.932	1612.000000	75.13	0.00e+00	0.961538	0.629032
3-48	3	148007933	148008083	+	2690.0	0.870	1619.000000	2460.21	0.00e+00	0.877095	0.500000
8-26	8	83880311	83880461	-	2690.0	0.942	1614.000000	789.47	0.00e+00	0.697083	0.743852
9-23	9	88067925	88068075	+	2688.4	0.859	1618.000000	278.22	0.00e+00	0.886378	0.397790
5-46	5	19145225	19145375	+	2686.7	0.914	1609.000000	1677.11	0.00e+00	0.917961	0.439394
7-42	7	173020798	173020948	+	2686.7	0.989	1628.000000	1921.05	0.00e+00	0.657731	0.151184
9-24	9	151938058	151938208	-	2685.0	0.763	1611.000000	1319.90	0.00e+00	0.687189	0.361829
5-45	5	144854931	144855081	-	2678.3	0.973	1617.000000	768.83	0.00e+00	0.954489	0.493151
5-48	5	214574968	214575118	+	2675.0	0.960	1608.000000	318.78	0.00e+00	0.918851	0.423077
8-27	8	156641137	156641287	-	2648.3	0.665	1596.000000	1602.27	0.00e+00	0.988651	0.666667
8-28	8	134994981	134995131	-	2641.6	0.779	1582.000000	3055.43	0.00e+00	0.753477	0.566667
9-25	9	139446646	139446796	-	2636.6	0.524	1597.000000	779.61	0.00e+00	0.545915	0.902371
2-42	2	126327111	126327261	+	2631.6	0.770	1583.000000	4928.13	0.00e+00	0.485117	0.426814
8-29	8	100378937	100379087	+	2629.9	0.884	1581.000000	544.34	0.00e+00	0.935873	0.544554
9-22	9	24523272	24523422	-	2629.9	0.645	1618.000000	451.64	0.00e+00	0.492680	0.360100
7-43	7	165383954	165384104	-	2628.2	0.930	1593.000000	590.62	0.00e+00	0.921855	0.268293
4-40	4	37796018	37796168	-	2619.9	0.760	1571.000000	2861.97	0.00e+00	0.718292	0.730769
7-45	7	36879866	36880016	-	2619.9	0.781	1574.000000	824.25	0.00e+00	0.685787	0.671400
2-43	2	78235149	78235299	+	2609.9	0.978	1564.000000	2932.49	0.00e+00	0.923864	0.176471
7-44	7	145335555	145335705	+	2609.9	0.263	1575.000000	3207.41	0.00e+00	0.275654	0.517593
5-47	5	137191954	137192104	+	2608.2	0.987	1608.000000	754.20	0.00e+00	0.986556	0.285714
5-50	5	156390612	156390762	+	2591.5	0.973	1554.000000	4246.44	0.00e+00	0.974871	0.846154
3-49	3	184324546	184324696	+	2583.2	0.946	1550.000000	457.60	0.00e+00	0.840983	0.894309
10-26	10	144168518	144168668	-	2579.8	0.885	1607.000000	212.25	0.00e+00	0.778357	0.482353
9-26	9	18338511	18338661	-	2579.8	0.961	1574.000000	630.16	0.00e+00	0.936570	0.704082
5-52	5	163150795	163150945	+	2578.1	0.963	1549.000000	2157.22	0.00e+00	0.954016	0.436620
5-51	5	25048484	25048634	+	2574.8	0.955	1553.000000	1012.58	0.00e+00	0.952659	0.630137
10-27	10	121437677	121437827	-	2571.5	0.940	1541.000000	3487.13	0.00e+00	0.924724	0.844828
4-41	4	32280797	32280947	-	2564.8	0.882	1553.000000	151.68	0.00e+00	0.972816	0.380952
5-54	5	167626199	167626349	-	2564.8	0.981	1538.000000	134.13	0.00e+00	0.983724	0.320000
2-36	2	133202504	133202654	+	2563.1	0.993	1738.000000	427.11	0.00e+00	0.812746	0.726316
5-49	5	77466666	77466816	+	2559.8	0.975	1565.000000	285.18	0.00e+00	0.531440	0.456710
5-55	5	2364458	2364608	-	2539.7	0.872	1528.000000	861.03	0.00e+00	0.693167	0.301927
3-50	3	65024624	65024774	-	2538.1	0.943	1523.000000	1636.28	0.00e+00	0.880499	0.642857
4-42	4	170497386	170497536	-	2531.4	0.979	1541.000000	1082.07	0.00e+00	0.767150	0.390935
9-27	9	79417964	79418114	+	2529.7	0.490	1549.000000	663.23	0.00e+00	0.468499	0.736444
1-70	1	203059324	203059474	+	2526.4	0.999	1516.000000	2113.91	0.00e+00	0.997356	0.250000
1-69	1	138145039	138145189	+	2524.7	0.808	1521.000000	7092.00	0.00e+00	0.560476	0.233083
2-45	2	5429792	5429942	+	2521.4	0.942	1514.000000	2109.72	0.00e+00	0.929801	0.226415
2-46	2	150666149	150666299	-	2519.7	0.999	1510.000000	5215.32	0.00e+00	1.000000	0.000000
8-30	8	155186355	155186505	-	2519.7	0.985	1510.000000	1835.02	0.00e+00	0.977469	0.323529
1-68	1	88539441	88539591	+	2514.7	0.959	1525.000000	672.75	0.00e+00	0.720488	0.609223
5-56	5	28456452	28456602	+	2511.4	0.989	1506.000000	3292.09	0.00e+00	0.972739	0.292683
3-51	3	187667898	187668048	+	2509.7	0.989	1506.000000	1333.74	0.00e+00	0.990020	0.333333
10-28	10	123210394	123210544	-	2501.3	0.861	1507.000000	1612.60	0.00e+00	0.831776	0.615079
5-58	5	56042932	56043082	+	2501.3	0.999	1498.000000	734.09	0.00e+00	0.984646	0.521739
2-47	2	52802516	52802666	-	2499.7	0.994	1497.000000	24575.75	0.00e+00	0.994656	0.125000
5-53	5	203271388	203271538	+	2499.7	0.943	1549.000000	697.18	0.00e+00	0.542005	0.795858
4-43	4	184114282	184114432	+	2491.3	0.966	1494.000000	3061.71	0.00e+00	0.958445	0.419355
10-29	10	895500	895650	-	2489.6	0.945	1491.000000	1529.83	0.00e+00	0.948357	0.597403
7-46	7	112055957	112056107	-	2488.0	0.875	1492.000000	2446.08	0.00e+00	0.875168	0.537634
5-59	5	60807949	60808099	-	2481.3	0.293	1488.000000	1742.51	0.00e+00	0.273464	0.329926
6-41	6	121260498	121260648	-	2478.0	0.774	1490.000000	6496.62	0.00e+00	0.780323	0.453988
1-67	1	17519679	17519829	-	2469.6	0.957	1564.000000	539.56	0.00e+00	0.959432	0.450000
8-31	8	38416666	38416816	+	2461.3	0.989	1475.000000	472.16	0.00e+00	0.991180	0.461538
1-71	1	285411461	285411611	-	2442.9	0.994	1503.000000	1433.89	0.00e+00	0.991126	0.384615
10-30	10	134942732	134942882	+	2441.2	0.962	1477.000000	311.70	0.00e+00	0.624744	0.072860
2-44	2	157932094	157932244	-	2436.2	0.986	1553.000000	665.33	0.00e+00	0.846735	0.614350
4-44	4	153654702	153654852	+	2432.9	0.977	1493.000000	382.71	0.00e+00	0.987578	0.500000
4-45	4	238068092	238068242	-	2431.2	0.995	1458.000000	1470.93	0.00e+00	0.990385	0.642857
5-57	5	203097094	203097244	-	2429.5	0.722	1503.000000	319.55	0.00e+00	0.725017	0.107769
7-47	7	147171070	147171220	-	2429.5	0.985	1455.000000	2449.87	0.00e+00	0.798625	0.010239
1-72	1	22384052	22384202	-	2416.2	0.988	1457.000000	819.14	0.00e+00	0.950242	0.125000
6-43	6	4900299	4900449	-	2412.8	0.798	1459.000000	286.67	0.00e+00	0.734948	0.548303
6-42	6	23727788	23727938	-	2407.8	0.995	1473.000000	1127.28	0.00e+00	0.994452	0.875000
9-28	9	135560755	135560905	-	2404.5	0.999	1445.000000	2865.45	0.00e+00	0.771528	0.006079
1-73	1	4440590	4440740	-	2384.5	0.996	1437.000000	529.79	0.00e+00	0.976891	0.090909
8-32	8	145009187	145009337	+	2372.8	0.454	1424.000000	2521.95	0.00e+00	0.342958	0.697749
5-60	5	18789088	18789238	+	2371.1	0.985	1434.000000	1110.08	0.00e+00	0.979577	0.241379
8-35	8	77932172	77932322	-	2369.4	0.992	1419.000000	7765.08	0.00e+00	0.916138	0.546218
7-49	7	159175104	159175254	-	2367.8	0.984	1418.000000	2909.85	0.00e+00	0.984485	0.454545
2-48	2	14732356	14732506	+	2362.7	0.992	1421.000000	3573.78	0.00e+00	0.992933	0.800000
10-31	10	139149866	139150016	+	2361.1	0.775	1462.000000	429.87	0.00e+00	0.934229	0.408602
9-30	9	23537780	23537930	+	2359.4	0.968	1416.000000	153.88	0.00e+00	0.978769	0.433333
9-29	9	137850633	137850783	-	2359.4	0.994	1420.000000	4639.35	0.00e+00	0.995046	0.714286
7-48	7	168906552	168906702	-	2357.7	0.989	1419.000000	3566.21	0.00e+00	0.989377	0.733333
1-75	1	107193006	107193156	+	2352.7	0.893	1413.000000	211.73	0.00e+00	0.982967	0.416667
1-76	1	286583910	286584060	-	2349.4	0.781	1413.000000	1099.92	0.00e+00	0.975107	0.400000
10-32	10	69044681	69044831	-	2346.0	0.990	1406.000000	1922.12	0.00e+00	0.948043	0.123288
8-33	8	157462528	157462678	+	2346.0	0.990	1423.000000	878.68	0.00e+00	0.978648	0.666667
3-52	3	219863006	219863156	+	2344.4	0.990	1410.000000	2634.17	0.00e+00	0.972222	0.435897
4-46	4	176684072	176684222	-	2342.7	0.964	1443.000000	201.60	0.00e+00	0.888810	0.519231
2-49	2	36945614	36945764	+	2324.3	0.972	1405.000000	78.33	0.00e+00	0.944046	0.294872
8-34	8	20674792	20674942	+	2317.7	0.995	1422.000000	327.86	0.00e+00	0.995677	0.500000
scaffold_159-1	scaffold_159	723	873	+	2317.7	0.989	1405.000000	2604.15	0.00e+00	0.983429	0.043478
6-46	6	35897702	35897852	-	2314.3	0.991	1386.000000	4790.21	0.00e+00	0.979076	0.275862
10-33	10	137779699	137779849	-	2309.3	0.965	1384.000000	12973.86	0.00e+00	0.967462	0.133333
1-79	1	203693249	203693399	-	2304.3	0.910	1383.000000	1776.86	0.00e+00	0.842754	0.207373
3-53	3	54179144	54179294	-	2304.3	0.991	1386.000000	3236.43	0.00e+00	0.863043	0.037037
2-50	2	216071540	216071690	-	2301.0	0.935	1391.000000	1615.87	0.00e+00	0.938272	0.388235
1-78	1	74719827	74719977	-	2297.6	0.943	1383.000000	1434.24	0.00e+00	0.894622	0.400000
3-54	3	181560040	181560190	+	2296.0	0.967	1376.000000	1271.71	0.00e+00	0.973818	0.555556
4-48	4	47751371	47751521	-	2282.6	0.613	1382.000000	1031.80	0.00e+00	0.560528	0.592654
4-51	4	151432740	151432890	-	2277.6	0.981	1364.000000	2083.01	0.00e+00	0.950147	0.367647
4-49	4	204524980	204525130	-	2274.2	0.742	1375.000000	1397.47	0.00e+00	0.543319	0.723473
6-44	6	150703799	150703949	+	2274.2	0.922	1423.000000	771.02	0.00e+00	0.785656	0.391635
6-45	6	145515894	145516044	-	2270.9	0.552	1389.000000	205.78	0.00e+00	0.487734	0.530986
5-61	5	166617751	166617901	-	2265.9	0.901	1393.000000	350.83	0.00e+00	0.920236	0.120370
2-52	2	204895427	204895577	+	2262.6	0.797	1361.000000	289.83	0.00e+00	0.828782	0.525862
3-56	3	204655926	204656076	-	2259.2	0.775	1354.000000	3701.96	0.00e+00	0.776053	0.052805
7-50	7	13184274	13184424	-	2254.2	0.990	1358.000000	2273.08	0.00e+00	0.965185	0.191489
9-31	9	17731244	17731394	+	2254.2	0.973	1353.000000	11081.25	0.00e+00	0.991852	0.818182
1-80	1	151267217	151267367	+	2250.9	0.990	1348.000000	6322.76	0.00e+00	0.972552	0.243243
1-81	1	244886555	244886705	-	2247.5	0.929	1347.000000	3842.93	0.00e+00	0.935364	0.689655
5-63	5	181571182	181571332	+	2242.5	0.982	1346.000000	474.14	0.00e+00	0.981385	0.200000
10-34	10	142028117	142028267	-	2235.8	0.969	1339.000000	1794.44	0.00e+00	0.730942	0.252778
2-53	2	182492437	182492587	+	2230.8	0.991	1348.000000	2308.70	0.00e+00	0.992515	0.500000
scaffold_38-1	scaffold_38	1	125	+	2229.2	0.926	1343.000000	12532.95	0.00e+00	0.928090	0.489583
1-82	1	154092601	154092751	+	2227.5	0.999	1343.000000	249.57	0.00e+00	0.998501	1.000000
3-55	3	32534426	32534576	+	2224.2	0.350	1369.000000	1650.34	0.00e+00	0.509692	0.527907
4-50	4	174995962	174996112	-	2219.1	0.769	1374.000000	115.29	0.00e+00	0.277400	0.612971
2-51	2	166013212	166013362	+	2212.5	0.909	1374.000000	769.99	0.00e+00	0.915408	0.553571
5-62	5	31900940	31901090	+	2212.5	0.985	1352.000000	639.77	0.00e+00	0.898113	0.081481
