# HOMER Peaks
# Peak finding parameters:
# tag directory = tagDir_root/
#
# total peaks = 6689
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 206252.0
# Total tags in peaks = 173087.0
# Approximate IP efficiency = 83.92%
# tags per bp = 0.000103
# expected tags per peak = 0.008
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 7.666873e-08
# FDR tag threshold = 3.0
# number of putative peaks = 7029
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 340
#
# cmd = findPeaks tagDir_root/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
10-19	10	94620657	94620807	-	3490.9	0.986	72.000000	9456.00	4.86e-257	1.000000	0.000000
2-25	2	159086796	159086946	+	3490.9	0.877	75.000000	472.80	1.99e-163	0.833333	0.666667
4-24	4	173331871	173332021	+	3490.9	0.986	72.000000	2364.00	1.06e-213	1.000000	0.000000
9-19	9	94938254	94938404	-	3490.9	0.986	72.000000	2364.00	1.06e-213	1.000000	0.000000
1-37	1	52624576	52624726	-	3442.4	0.986	71.000000	9324.67	4.60e-253	1.000000	0.000000
10-20	10	2260845	2260995	+	3442.4	0.986	71.000000	4662.33	1.08e-231	1.000000	0.000000
10-21	10	135391182	135391332	+	3442.4	0.986	71.000000	4662.33	1.08e-231	1.000000	0.000000
10-22	10	144892974	144893124	-	3442.4	0.986	71.000000	4662.33	1.08e-231	1.000000	0.000000
10-23	10	146085558	146085708	+	3442.4	0.986	71.000000	9324.67	4.60e-253	1.000000	0.000000
10-18	10	68938753	68938903	-	3393.9	0.972	73.000000	39.63	2.91e-84	0.985714	0.000000
7-26	7	9255415	9255565	+	3393.9	0.986	70.000000	9193.33	4.29e-249	1.000000	0.000000
2-26	2	184881257	184881407	+	3345.4	0.986	69.000000	9062.00	3.94e-245	1.000000	0.000000
6-22	6	55554365	55554515	-	3345.4	0.986	69.000000	9062.00	3.94e-245	1.000000	0.000000
6-23	6	166442826	166442976	-	3345.4	0.986	69.000000	2265.50	1.34e-203	1.000000	0.000000
7-27	7	62169956	62170106	+	3345.4	0.986	69.000000	9062.00	3.94e-245	1.000000	0.000000
7-28	7	153370456	153370606	-	3345.4	0.986	69.000000	9062.00	3.94e-245	1.000000	0.000000
7-29	7	24426890	24427040	-	3296.9	0.971	68.000000	4465.33	1.05e-220	0.985294	0.000000
7-30	7	149896950	149897100	-	3296.9	0.986	68.000000	8930.67	3.57e-241	0.926471	1.000000
9-20	9	118691826	118691976	+	3296.9	0.986	68.000000	8930.67	3.57e-241	1.000000	0.000000
10-24	10	97395928	97396078	-	3248.5	0.985	67.000000	4399.67	4.67e-217	1.000000	0.000000
Mt-1	Mt	11422	11572	+	3248.5	0.985	67.000000	8799.33	3.19e-237	1.000000	0.000000
3-30	3	12820924	12821074	+	3200.0	0.985	66.000000	8668.00	2.81e-233	1.000000	0.000000
3-31	3	157127294	157127444	+	3200.0	0.970	66.000000	2167.00	1.49e-193	0.969697	1.000000
6-24	6	45655245	45655395	+	3200.0	0.985	66.000000	8668.00	2.81e-233	1.000000	0.000000
7-31	7	66847763	66847913	-	3200.0	0.985	66.000000	4334.00	2.05e-213	1.000000	0.000000
1-38	1	224876468	224876618	-	3151.5	0.985	65.000000	2134.17	3.24e-190	0.984615	1.000000
4-25	4	58525998	58526148	-	3151.5	0.985	65.000000	8536.67	2.43e-229	1.000000	0.000000
4-26	4	175613558	175613708	+	3151.5	0.985	65.000000	8536.67	2.43e-229	1.000000	0.000000
5-34	5	151753118	151753268	+	3151.5	0.985	65.000000	1422.78	8.90e-179	1.000000	0.000000
9-21	9	131431737	131431887	-	3151.5	0.879	65.000000	8536.67	2.43e-229	0.846154	0.700000
3-32	3	36949719	36949869	-	3103.0	0.985	64.000000	4202.67	3.80e-206	0.984375	1.000000
7-32	7	133637006	133637156	-	3103.0	0.985	64.000000	2101.33	6.91e-187	1.000000	0.000000
8-24	8	7284008	7284158	+	3103.0	0.985	64.000000	8405.33	2.08e-225	1.000000	0.000000
9-22	9	75810036	75810186	-	3103.0	0.985	64.000000	8405.33	2.08e-225	1.000000	0.000000
1-34	1	7820623	7820773	-	3054.5	0.781	78.000000	108.87	3.06e-103	0.907407	0.200000
1-39	1	280541758	280541908	+	3054.5	0.984	63.000000	8274.00	1.75e-221	1.000000	0.000000
2-27	2	160926697	160926847	-	3054.5	0.984	63.000000	8274.00	1.75e-221	1.000000	0.000000
5-35	5	5437205	5437355	-	3054.5	0.984	63.000000	517.12	1.13e-145	1.000000	0.000000
7-33	7	91802718	91802868	+	3054.5	0.984	63.000000	8274.00	1.75e-221	1.000000	0.000000
8-25	8	8861124	8861274	-	3054.5	0.984	63.000000	2068.50	1.45e-183	1.000000	0.000000
2-28	2	47537548	47537698	+	3006.0	0.984	62.000000	8142.67	1.44e-217	1.000000	0.000000
2-29	2	59887391	59887541	-	3006.0	0.984	62.000000	8142.67	1.44e-217	1.000000	0.000000
5-36	5	204284687	204284837	-	3006.0	0.984	62.000000	4071.33	6.61e-199	1.000000	0.000000
7-34	7	25109880	25110030	+	2957.5	0.984	61.000000	8011.33	1.18e-213	1.000000	0.000000
6-25	6	18647292	18647442	+	2909.1	0.984	60.000000	7880.00	9.42e-210	1.000000	0.000000
9-23	9	122480301	122480451	-	2909.1	0.984	62.000000	140.71	4.82e-105	1.000000	0.000000
2-30	2	45326433	45326583	+	2812.1	0.983	58.000000	7617.33	5.75e-202	1.000000	0.000000
2-31	2	170868088	170868238	+	2812.1	0.983	58.000000	3808.67	1.65e-184	1.000000	0.000000
3-35	3	109643400	109643550	+	2812.1	0.983	58.000000	7617.33	5.75e-202	1.000000	0.000000
3-33	3	179565050	179565200	+	2812.1	0.932	62.000000	761.73	5.37e-144	0.948276	0.000000
4-27	4	187625620	187625770	-	2812.1	0.983	58.000000	7617.33	5.75e-202	1.000000	0.000000
7-35	7	133598198	133598348	+	2812.1	0.983	58.000000	3808.67	1.65e-184	1.000000	0.000000
10-25	10	124448428	124448578	-	2763.6	0.983	57.000000	7486.00	4.38e-198	1.000000	0.000000
3-34	3	147715618	147715768	-	2763.6	0.983	59.000000	467.88	1.69e-129	1.000000	0.000000
8-26	8	10155721	10155871	-	2763.6	0.983	57.000000	3743.00	6.27e-181	1.000000	0.000000
1-41	1	105688309	105688459	+	2715.1	0.982	56.000000	7354.67	3.28e-194	1.000000	0.000000
10-26	10	70551987	70552137	-	2715.1	0.982	56.000000	7354.67	3.28e-194	1.000000	0.000000
2-32	2	200118418	200118568	-	2715.1	0.982	56.000000	175.11	1.92e-103	1.000000	0.000000
5-37	5	17296262	17296412	+	2715.1	0.544	56.000000	459.67	7.89e-127	0.464286	0.900000
1-42	1	193196848	193196998	+	2666.6	0.982	55.000000	7223.33	2.41e-190	1.000000	0.000000
10-27	10	86431033	86431183	+	2666.6	0.982	56.000000	10.69	6.90e-37	1.000000	0.000000
6-26	6	76830083	76830233	-	2666.6	0.982	55.000000	7223.33	2.41e-190	1.000000	0.000000
3-36	3	6520558	6520708	-	2618.2	0.982	54.000000	7092.00	1.74e-186	1.000000	0.000000
4-28	4	100184583	100184733	+	2618.2	0.982	54.000000	7092.00	1.74e-186	1.000000	0.000000
4-29	4	122703223	122703373	+	2618.2	0.982	54.000000	7092.00	1.74e-186	1.000000	0.000000
8-27	8	134743013	134743163	+	2618.2	0.982	54.000000	7092.00	1.74e-186	1.000000	0.000000
1-43	1	45638083	45638233	+	2569.7	0.926	53.000000	1740.17	9.80e-151	0.943396	0.000000
1-40	1	221796550	221796700	-	2569.7	0.981	57.000000	348.03	9.63e-114	0.391304	0.428571
3-37	3	197584780	197584930	-	2569.7	0.981	53.000000	6960.67	1.24e-182	1.000000	0.000000
4-30	4	75531840	75531990	+	2569.7	0.981	53.000000	3480.33	1.10e-166	1.000000	0.000000
6-27	6	48698887	48699037	-	2569.7	0.981	53.000000	6960.67	1.24e-182	1.000000	0.000000
9-24	9	32419348	32419498	+	2569.7	0.981	53.000000	6960.67	1.24e-182	1.000000	0.000000
1-44	1	180333556	180333706	+	2521.2	0.981	52.000000	426.83	3.16e-116	0.884615	0.000000
1-45	1	245096066	245096216	-	2521.2	0.981	52.000000	3414.67	3.84e-163	0.961538	1.000000
2-33	2	56457455	56457605	-	2521.2	0.962	52.000000	1138.22	2.41e-138	0.980769	0.000000
2-34	2	153660062	153660212	-	2521.2	0.981	52.000000	6829.33	8.60e-179	1.000000	0.000000
2-35	2	234267495	234267645	+	2521.2	0.943	52.000000	379.41	1.42e-113	0.961538	0.000000
3-38	3	193918457	193918607	-	2521.2	0.981	52.000000	6829.33	8.60e-179	1.000000	0.000000
3-39	3	210607731	210607881	-	2521.2	0.981	52.000000	6829.33	8.60e-179	1.000000	0.000000
5-38	5	68810038	68810188	+	2521.2	0.981	52.000000	6829.33	8.60e-179	0.980769	1.000000
7-36	7	146275929	146276079	-	2521.2	0.981	52.000000	6829.33	8.60e-179	1.000000	0.000000
8-28	8	117631849	117631999	+	2521.2	0.981	52.000000	6829.33	8.60e-179	1.000000	0.000000
9-25	9	1418475	1418625	+	2521.2	0.981	52.000000	6829.33	8.60e-179	1.000000	0.000000
10-28	10	21940798	21940948	+	2472.7	0.981	51.000000	6698.00	5.87e-175	1.000000	0.000000
5-39	5	4281896	4282046	-	2472.7	0.981	51.000000	6698.00	5.87e-175	1.000000	0.000000
9-26	9	51720061	51720211	+	2472.7	0.981	51.000000	6698.00	5.87e-175	1.000000	0.000000
9-27	9	115982751	115982901	-	2472.7	0.981	51.000000	669.80	5.48e-124	1.000000	0.000000
10-29	10	103240910	103241060	-	2375.7	0.980	50.000000	3217.67	1.44e-152	1.000000	0.000000
2-36	2	200112752	200112902	-	2375.7	0.980	49.000000	169.35	5.00e-90	1.000000	0.000000
2-37	2	214664605	214664755	-	2375.7	0.980	49.000000	536.28	1.80e-114	0.938776	0.000000
4-31	4	42846603	42846753	+	2375.7	0.980	49.000000	6435.33	2.58e-167	1.000000	0.000000
7-38	7	171578823	171578973	-	2375.7	0.940	49.000000	6435.33	2.58e-167	0.959184	0.500000
1-46	1	75150319	75150469	+	2327.3	0.980	48.000000	6304.00	1.66e-163	1.000000	0.000000
10-30	10	8593123	8593273	+	2327.3	0.980	48.000000	6304.00	1.66e-163	1.000000	0.000000
2-38	2	22419371	22419521	+	2327.3	0.980	48.000000	197.00	2.32e-91	1.000000	0.000000
2-39	2	227640077	227640227	+	2327.3	0.980	48.000000	525.33	9.66e-112	1.000000	0.000000
3-40	3	22333510	22333660	-	2327.3	0.980	48.000000	6304.00	1.66e-163	1.000000	0.000000
3-41	3	49895672	49895822	-	2327.3	0.980	48.000000	6304.00	1.66e-163	1.000000	0.000000
4-32	4	31693668	31693818	-	2327.3	0.980	48.000000	6304.00	1.66e-163	1.000000	0.000000
5-40	5	174687389	174687539	+	2327.3	0.980	48.000000	6304.00	1.66e-163	1.000000	0.000000
8-29	8	87184151	87184301	+	2327.3	0.980	48.000000	6304.00	1.66e-163	1.000000	0.000000
8-30	8	152568040	152568190	-	2327.3	0.980	48.000000	3152.00	4.64e-149	1.000000	0.000000
1-47	1	51892688	51892838	-	2278.8	0.979	47.000000	6172.67	1.05e-159	1.000000	0.000000
1-48	1	58712967	58713117	+	2278.8	0.979	47.000000	3086.33	1.46e-145	1.000000	0.000000
10-31	10	148080252	148080402	-	2278.8	0.938	47.000000	6172.67	1.05e-159	1.000000	0.000000
2-40	2	113911790	113911940	+	2278.8	0.979	47.000000	1543.17	2.03e-131	1.000000	0.000000
4-33	4	47591322	47591472	+	2278.8	0.979	47.000000	6172.67	1.05e-159	1.000000	0.000000
6-28	6	121066222	121066372	-	2278.8	0.667	47.000000	3086.33	1.46e-145	0.659574	0.125000
1-49	1	290879571	290879721	-	2230.3	0.702	46.000000	604.13	6.04e-110	0.391304	0.857143
2-41	2	61505077	61505227	+	2230.3	0.979	46.000000	1006.89	3.88e-120	1.000000	0.000000
2-42	2	84552798	84552948	+	2230.3	0.979	46.000000	6041.33	6.47e-156	1.000000	0.000000
2-43	2	210170815	210170965	+	2230.3	0.979	46.000000	6041.33	6.47e-156	1.000000	0.000000
3-42	3	170470229	170470379	-	2230.3	0.979	46.000000	3020.67	4.52e-142	1.000000	0.000000
4-34	4	102833595	102833745	+	2230.3	0.979	46.000000	6041.33	6.47e-156	1.000000	0.000000
4-35	4	194939619	194939769	+	2230.3	0.979	46.000000	755.17	2.14e-114	0.760870	0.000000
5-42	5	5756282	5756432	+	2230.3	0.979	46.000000	6041.33	6.47e-156	1.000000	0.000000
6-29	6	162089236	162089386	-	2230.3	0.383	46.000000	6041.33	6.47e-156	0.391304	0.392857
7-39	7	47738445	47738595	+	2230.3	0.872	46.000000	1006.89	3.88e-120	0.891304	1.000000
7-40	7	116009120	116009270	-	2230.3	0.979	46.000000	6041.33	6.47e-156	1.000000	0.000000
8-31	8	67810115	67810265	-	2230.3	0.979	46.000000	6041.33	6.47e-156	1.000000	0.000000
9-28	9	48063889	48064039	-	2230.3	0.979	46.000000	6041.33	6.47e-156	1.000000	0.000000
1-50	1	36357706	36357856	+	2181.8	0.978	45.000000	5910.00	3.91e-152	1.000000	0.000000
1-51	1	37845822	37845972	-	2181.8	0.978	45.000000	5910.00	3.91e-152	1.000000	0.000000
1-52	1	104957586	104957736	-	2181.8	0.978	45.000000	5910.00	3.91e-152	1.000000	0.000000
1-53	1	240084754	240084904	-	2181.8	0.935	45.000000	5910.00	3.91e-152	0.955556	1.000000
1-54	1	246923553	246923703	-	2181.8	0.978	45.000000	5910.00	3.91e-152	1.000000	0.000000
1-55	1	297022635	297022785	+	2181.8	0.978	45.000000	5910.00	3.91e-152	1.000000	0.000000
10-32	10	120965706	120965856	+	2181.8	0.913	45.000000	5910.00	3.91e-152	0.822222	0.875000
2-44	2	111862145	111862295	+	2181.8	0.978	45.000000	5910.00	3.91e-152	1.000000	0.000000
2-45	2	213072844	213072994	-	2181.8	0.978	45.000000	5910.00	3.91e-152	0.977778	0.000000
4-36	4	3056303	3056453	+	2181.8	0.978	45.000000	2955.00	1.36e-138	1.000000	0.000000
4-37	4	215038258	215038408	+	2181.8	0.978	45.000000	1477.50	4.73e-125	1.000000	0.000000
6-30	6	165221554	165221704	-	2181.8	0.978	45.000000	5910.00	3.91e-152	1.000000	0.000000
8-32	8	104658055	104658205	+	2181.8	0.978	45.000000	5910.00	3.91e-152	1.000000	0.000000
1-57	1	69897211	69897361	+	2133.3	0.978	44.000000	5778.67	2.31e-148	1.000000	0.000000
1-58	1	82401469	82401619	-	2133.3	0.978	44.000000	2889.33	4.03e-135	1.000000	0.000000
4-38	4	143492650	143492800	-	2133.3	0.978	44.000000	5778.67	2.31e-148	0.909091	1.000000
5-43	5	156313577	156313727	-	2133.3	0.978	44.000000	2889.33	4.03e-135	1.000000	0.000000
6-31	6	25288018	25288168	+	2133.3	0.978	44.000000	5778.67	2.31e-148	1.000000	0.000000
7-41	7	174322294	174322444	-	2133.3	0.978	44.000000	5778.67	2.31e-148	1.000000	0.000000
1-59	1	16791524	16791674	+	2084.8	0.773	43.000000	313.74	1.11e-90	0.837209	0.857143
1-61	1	164966823	164966973	-	2084.8	0.977	43.000000	2823.67	1.17e-131	1.000000	0.000000
10-33	10	70353230	70353380	-	2084.8	0.977	43.000000	5647.33	1.33e-144	1.000000	0.000000
2-47	2	9024541	9024691	-	2084.8	0.977	43.000000	2823.67	1.17e-131	1.000000	0.000000
3-43	3	64822901	64823051	+	2084.8	0.273	43.000000	470.61	3.12e-98	0.255814	0.250000
3-44	3	72887667	72887817	-	2084.8	0.977	43.000000	5647.33	1.33e-144	1.000000	0.000000
5-44	5	63820172	63820322	-	2084.8	0.977	43.000000	5647.33	1.33e-144	1.000000	0.000000
5-45	5	65242139	65242289	-	2084.8	0.932	43.000000	2823.67	1.17e-131	0.720930	0.750000
1-62	1	26912575	26912725	+	2036.3	0.977	42.000000	17.91	2.54e-37	1.000000	0.000000
2-46	2	6459666	6459816	+	2036.3	0.884	43.000000	2758.00	3.29e-128	0.904762	0.750000
3-45	3	143263553	143263703	-	2036.3	0.977	43.000000	1379.00	1.43e-115	1.000000	0.000000
3-46	3	218347098	218347248	-	2036.3	0.977	42.000000	5516.00	7.54e-141	1.000000	0.000000
8-33	8	159928261	159928411	+	2036.3	0.953	42.000000	689.50	6.08e-103	0.904762	1.000000
9-29	9	10018009	10018159	+	2036.3	0.977	42.000000	5516.00	7.54e-141	1.000000	0.000000
9-30	9	51514871	51515021	-	2036.3	0.977	42.000000	5516.00	7.54e-141	1.000000	0.000000
1-63	1	32667675	32667825	-	1987.9	0.976	41.000000	5384.67	4.16e-137	1.000000	0.000000
1-64	1	293873347	293873497	-	1987.9	0.976	41.000000	2692.33	9.07e-125	1.000000	0.000000
10-34	10	112421236	112421386	-	1987.9	0.952	41.000000	5384.67	4.16e-137	1.000000	0.000000
2-48	2	31220496	31220646	+	1987.9	0.905	41.000000	5384.67	4.16e-137	0.926829	1.000000
3-47	3	1729447	1729597	-	1987.9	0.976	41.000000	5384.67	4.16e-137	1.000000	0.000000
5-47	5	23593313	23593463	-	1987.9	0.976	41.000000	5384.67	4.16e-137	1.000000	0.000000
5-48	5	64804524	64804674	-	1987.9	0.976	41.000000	336.54	8.67e-88	1.000000	0.000000
7-42	7	130272342	130272492	+	1987.9	0.714	41.000000	192.31	7.30e-78	0.731707	0.000000
8-34	8	29151697	29151847	+	1987.9	0.929	41.000000	2692.33	9.07e-125	0.951220	0.000000
8-35	8	121558882	121559032	+	1987.9	0.714	41.000000	5384.67	4.16e-137	0.731707	0.454545
3-48	3	24858289	24858439	+	1939.4	0.976	40.000000	5253.33	2.24e-133	1.000000	0.000000
3-49	3	92277955	92278105	-	1939.4	0.976	40.000000	5253.33	2.24e-133	1.000000	0.000000
3-50	3	152213171	152213321	+	1939.4	0.976	40.000000	5253.33	2.24e-133	1.000000	0.000000
3-51	3	165768686	165768836	+	1939.4	0.976	40.000000	145.93	3.06e-71	1.000000	0.000000
5-49	5	49575129	49575279	+	1939.4	0.976	40.000000	2626.67	2.44e-121	1.000000	0.000000
6-32	6	50231113	50231263	-	1939.4	0.976	40.000000	5253.33	2.24e-133	1.000000	0.000000
7-43	7	170477620	170477770	+	1939.4	0.976	40.000000	5253.33	2.24e-133	1.000000	0.000000
9-31	9	149519132	149519282	+	1939.4	0.978	40.000000	5253.33	2.24e-133	1.000000	0.000000
1-65	1	8453976	8454126	-	1890.9	0.975	39.000000	5122.00	1.18e-129	1.000000	0.000000
1-66	1	33530855	33531005	-	1890.9	0.975	39.000000	5122.00	1.18e-129	1.000000	0.000000
1-67	1	194488651	194488801	-	1890.9	0.975	39.000000	5122.00	1.18e-129	1.000000	0.000000
10-35	10	54945916	54946066	+	1890.9	0.975	39.000000	5122.00	1.18e-129	1.000000	0.000000
4-39	4	841982	842132	-	1890.9	0.975	42.000000	102.44	1.47e-63	0.950000	0.000000
4-40	4	160295587	160295737	-	1890.9	0.975	39.000000	5122.00	1.18e-129	1.000000	0.000000
4-41	4	188383871	188384021	-	1890.9	0.975	39.000000	2561.00	6.42e-118	1.000000	0.000000
6-33	6	31412455	31412605	-	1890.9	0.975	39.000000	320.12	9.58e-83	1.000000	0.000000
7-44	7	61243822	61243972	-	1890.9	0.975	39.000000	5122.00	1.18e-129	1.000000	0.000000
7-45	7	165538820	165538970	+	1890.9	0.900	39.000000	640.25	1.85e-94	0.923077	0.000000
8-36	8	65612678	65612828	+	1890.9	0.975	39.000000	1280.50	3.47e-106	1.000000	0.000000
1-68	1	4063294	4063444	-	1842.4	0.974	38.000000	2495.33	1.64e-114	0.921053	0.666667
1-56	1	24675654	24675804	-	1842.4	0.205	44.000000	131.33	4.89e-66	0.296296	0.842105
1-60	1	66310642	66310792	+	1842.4	0.769	43.000000	499.07	5.63e-88	0.833333	0.500000
1-69	1	294075731	294075881	-	1842.4	0.949	38.000000	2495.33	1.64e-114	0.973684	0.000000
3-52	3	1713258	1713408	+	1842.4	0.436	39.000000	249.53	1.43e-76	0.531250	0.200000
5-50	5	129507597	129507747	-	1842.4	0.974	38.000000	4990.67	6.02e-126	1.000000	0.000000
6-34	6	163833818	163833968	-	1842.4	0.974	38.000000	4990.67	6.02e-126	1.000000	0.000000
7-37	7	141613724	141613874	-	1842.4	0.975	49.000000	71.30	4.63e-56	0.842105	0.000000
7-46	7	144897576	144897726	+	1842.4	0.974	38.000000	4990.67	6.02e-126	1.000000	0.000000
7-47	7	174221814	174221964	+	1842.4	0.974	38.000000	4990.67	6.02e-126	1.000000	0.000000
8-37	8	12923509	12923659	-	1842.4	0.974	38.000000	4990.67	6.02e-126	1.000000	0.000000
8-38	8	159245989	159246139	+	1842.4	0.974	38.000000	831.78	2.15e-96	1.000000	0.000000
9-32	9	19045403	19045553	-	1842.4	0.744	38.000000	4990.67	6.02e-126	0.763158	1.000000
1-70	1	281661599	281661749	+	1793.9	0.974	37.000000	4859.33	3.01e-122	1.000000	0.000000
2-50	2	18759334	18759484	-	1793.9	0.605	37.000000	49.59	6.80e-49	0.666667	0.555556
3-53	3	131041204	131041354	-	1793.9	0.974	37.000000	4859.33	3.01e-122	1.000000	0.000000
4-42	4	36441287	36441437	+	1793.9	0.974	38.000000	485.93	2.81e-85	1.000000	0.000000
4-43	4	40005650	40005800	-	1793.9	0.974	37.000000	4859.33	3.01e-122	1.000000	0.000000
4-44	4	152458874	152459024	-	1793.9	0.975	37.000000	12.65	7.35e-28	0.781250	0.000000
4-45	4	212580027	212580177	-	1793.9	0.974	37.000000	2429.67	4.10e-111	1.000000	0.000000
5-41	5	140303136	140303286	-	1793.9	0.974	47.000000	242.97	3.58e-74	0.945946	1.000000
5-51	5	171412080	171412230	-	1793.9	0.974	37.000000	4859.33	3.01e-122	1.000000	0.000000
7-48	7	100268474	100268624	+	1793.9	0.895	37.000000	1214.83	5.55e-100	0.810811	0.285714
1-71	1	84335063	84335213	+	1745.4	0.973	36.000000	4728.00	1.46e-118	1.000000	0.000000
1-72	1	147171259	147171409	+	1745.4	0.973	36.000000	42.98	1.97e-45	0.833333	0.500000
1-73	1	222353501	222353651	+	1745.4	0.973	36.000000	4728.00	1.46e-118	1.000000	0.000000
2-52	2	45567533	45567683	+	1745.4	0.973	36.000000	4728.00	1.46e-118	1.000000	0.000000
2-53	2	125041441	125041591	-	1745.4	0.973	36.000000	4728.00	1.46e-118	1.000000	0.000000
4-46	4	58374218	58374368	-	1745.4	0.973	36.000000	4728.00	1.46e-118	1.000000	0.000000
4-47	4	175780896	175781046	-	1745.4	0.973	36.000000	4728.00	1.46e-118	1.000000	0.000000
4-48	4	212753901	212754051	+	1745.4	0.973	36.000000	4728.00	1.46e-118	1.000000	0.000000
4-49	4	223756800	223756950	+	1745.4	0.973	36.000000	4728.00	1.46e-118	1.000000	0.000000
5-53	5	77230808	77230958	+	1745.4	0.973	36.000000	4728.00	1.46e-118	1.000000	0.000000
6-36	6	95153919	95154069	+	1745.4	0.973	36.000000	4728.00	1.46e-118	1.000000	0.000000
6-37	6	164185681	164185831	+	1745.4	0.973	36.000000	788.00	1.45e-90	1.000000	0.000000
7-50	7	166705380	166705530	-	1745.4	0.973	36.000000	4728.00	1.46e-118	1.000000	0.000000
1-74	1	7398208	7398358	+	1697.0	0.972	35.000000	4596.67	6.91e-115	1.000000	0.000000
1-75	1	42126521	42126671	+	1697.0	0.972	35.000000	4596.67	6.91e-115	1.000000	0.000000
1-76	1	299070053	299070203	+	1697.0	0.972	35.000000	4596.67	6.91e-115	1.000000	0.000000
10-36	10	127384811	127384961	-	1697.0	0.972	35.000000	1149.17	7.97e-94	1.000000	0.000000
10-37	10	144913931	144914081	-	1697.0	0.417	35.000000	71.82	7.04e-52	0.314286	0.916667
2-51	2	4308780	4308930	-	1697.0	0.750	36.000000	56.06	3.59e-48	0.771429	0.500000
2-54	2	15311786	15311936	-	1697.0	0.972	35.000000	4596.67	6.91e-115	1.000000	0.000000
2-55	2	161443394	161443544	-	1697.0	0.972	35.000000	4596.67	6.91e-115	1.000000	0.000000
3-54	3	123887379	123887529	-	1697.0	0.972	35.000000	4596.67	6.91e-115	1.000000	0.000000
4-50	4	107953596	107953746	+	1697.0	0.972	35.000000	4596.67	6.91e-115	1.000000	0.000000
5-54	5	136111423	136111573	+	1697.0	0.972	35.000000	2298.33	2.36e-104	1.000000	0.000000
5-52	5	193360798	193360948	+	1697.0	0.611	37.000000	135.20	2.15e-61	0.647059	0.750000
6-35	6	2448954	2449104	+	1697.0	0.972	36.000000	2298.33	2.36e-104	1.000000	0.000000
6-38	6	140525974	140526124	-	1697.0	0.972	35.000000	4596.67	6.91e-115	1.000000	0.000000
7-49	7	40346111	40346261	-	1697.0	0.972	36.000000	328.33	8.14e-75	1.000000	0.000000
8-39	8	156307355	156307505	+	1697.0	0.972	35.000000	4596.67	6.91e-115	1.000000	0.000000
9-33	9	116745328	116745478	+	1697.0	0.972	35.000000	4596.67	6.91e-115	1.000000	0.000000
1-77	1	14623911	14624061	+	1648.5	0.971	34.000000	4465.33	3.18e-111	1.000000	0.000000
1-78	1	29803470	29803620	-	1648.5	0.971	34.000000	4465.33	3.18e-111	1.000000	0.000000
1-80	1	119983957	119984107	+	1648.5	0.971	34.000000	744.22	8.76e-85	1.000000	0.000000
1-81	1	127029290	127029440	-	1648.5	0.971	34.000000	4465.33	3.18e-111	1.000000	0.000000
1-82	1	250154939	250155089	-	1648.5	0.914	34.000000	85.87	4.76e-53	0.941176	0.000000
10-38	10	137681884	137682034	+	1648.5	0.971	34.000000	4465.33	3.18e-111	1.000000	0.000000
2-49	2	18758775	18758925	-	1648.5	0.778	38.000000	42.94	5.50e-43	0.315789	0.346154
2-56	2	210140719	210140869	+	1648.5	0.971	34.000000	1116.33	9.16e-91	1.000000	0.000000
3-55	3	29406851	29407001	+	1648.5	0.971	34.000000	4465.33	3.18e-111	1.000000	0.000000
3-56	3	178375471	178375621	+	1648.5	0.971	34.000000	4465.33	3.18e-111	1.000000	0.000000
3-57	3	221626879	221627029	-	1648.5	0.971	34.000000	744.22	8.76e-85	1.000000	0.000000
4-51	4	185889727	185889877	+	1648.5	0.971	35.000000	744.22	8.76e-85	1.000000	0.000000
4-52	4	239541743	239541893	+	1648.5	0.971	34.000000	4465.33	3.18e-111	1.000000	0.000000
5-55	5	51452483	51452633	-	1648.5	0.971	34.000000	2232.67	5.41e-101	1.000000	0.000000
5-56	5	215750803	215750953	+	1648.5	0.457	34.000000	4465.33	3.18e-111	0.500000	0.187500
6-40	6	140967313	140967463	-	1648.5	0.971	34.000000	4465.33	3.18e-111	1.000000	0.000000
6-39	6	166785641	166785791	+	1648.5	0.971	35.000000	2232.67	5.41e-101	1.000000	0.000000
8-40	8	108904744	108904894	+	1648.5	0.971	34.000000	744.22	8.76e-85	1.000000	0.000000
9-34	9	65039878	65040028	-	1648.5	0.971	34.000000	4465.33	3.18e-111	1.000000	0.000000
1-83	1	293402299	293402449	+	1600.0	0.971	33.000000	2167.00	1.21e-97	1.000000	0.000000
2-57	2	54290619	54290769	+	1600.0	0.971	33.000000	4334.00	1.42e-107	1.000000	0.000000
4-53	4	103568149	103568299	-	1600.0	0.943	33.000000	4334.00	1.42e-107	1.000000	0.000000
4-54	4	156499496	156499646	+	1600.0	0.971	33.000000	4334.00	1.42e-107	1.000000	0.000000
